2019,Machine Learning-Based Analysis of MR Multiparametric Radiomics for the Subtype Classification of Breast Cancer,"Objective: To investigate whether machine learning analysis of multiparametric MR radiomics can help classify immunohistochemical (IHC) subtypes of breast cancer. Study design: One hundred and thirty-four consecutive patients with pathologically-proven invasive ductal carcinoma were retrospectively analyzed. A total of 2,498 features were extracted from the DCE and DWI images, together with the new calculated images, including DCE images changing over six time points (DCEsequential) and DWI images changing over three b-values (DWIsequential). We proposed a novel two-stage feature selection method combining traditional statistics and machine learning-based methods. The accuracies of the 4-IHC classification and triple negative (TN) vs. non-TN cancers were assessed. Results: For the 4-IHC classification task, the best accuracy of 72.4% was achieved based on linear discriminant analysis (LDA) or subspace discrimination of assembled learning in conjunction with 20 selected features, and only small dependent emphasis of Kendall-tau-b for sequential features, based on the DWIsequential with the LDA model, yielding an accuracy of 53.7%. The linear support vector machine (SVM) and medium k-nearest neighbor using eight features yielded the highest accuracy of 91.0% for comparing TN to non-TN cancers, and the maximum variance for DWIsequential alone, together with a linear SVM model, achieved an accuracy of 83.6%. Conclusions: Whole-tumor radiomics on MR multiparametric images, DCE images changing over time points, and DWI images changing over different b-values provide a non-invasive analytical approach for breast cancer subtype classification and TN cancer identification."
2020,New Machine Learning Applications to Accelerate Personalized Medicine in Breast Cancer: Rise of the Support Vector Machines.,"Artificial intelligence, machine learning, health care robots, and algorithms for clinical decision-making are currently being sought after in diverse fields of clinical medicine and bioengineering. The field of personalized medicine stands to benefit from new technologies so as to harness the omics big data, for example, to individualize and accelerate cancer diagnostics and therapeutics in particular. In this overarching context, breast cancer is one of the most common malignancies worldwide with multiple underlying molecular etiologies and each subtype displaying diverse clinical outcomes. Disease stratification for breast cancer is, therefore, vital to its effective and individualized clinical care. The support vector machine (SVM) is a rising machine learning approach that offers robust classification of high-dimensional big data into small numbers of data points (support vectors), achieving differentiation of subgroups in a short amount of time. Considering the rapid timelines required for both diagnosis and treatment of most aggressive cancers, this new machine learning technique has important clinical and public applications and implications for high-throughput data analysis and contextualization. This expert review describes and examines, first, the SVM models employed to forecast breast cancer subtypes using diverse systems science data, including transcriptomics, epigenetics, proteomics, and radiomics, as well as biological pathway, clinical, pathological, and biochemical data. Then, we compare the performance of the present SVM and other diagnostic and therapeutic prediction models across the data types. We conclude by emphasizing that data integration is a critical bottleneck in systems science, cancer research and development, and health care innovation and that SVM and machine learning approaches offer new solutions and ways forward in biomedical, bioengineering, and clinical applications."
2020,Non-Invasive Assessment of Breast Cancer Molecular Subtypes with Multiparametric Magnetic Resonance Imaging Radiomics,"We evaluated the performance of radiomics and artificial intelligence (AI) from multiparametric magnetic resonance imaging (MRI) for the assessment of breast cancer molecular subtypes. Ninety-one breast cancer patients who underwent 3T dynamic contrast-enhanced (DCE) MRI and diffusion-weighted imaging (DWI) with apparent diffusion coefficient (ADC) mapping were included retrospectively. Radiomic features were extracted from manually drawn regions of interest (n = 704 features per lesion) on initial DCE-MRI and ADC maps. The ten best features for subtype separation were selected using probability of error and average correlation coefficients. For pairwise comparisons with >20 patients in each group, a multi-layer perceptron feed-forward artificial neural network (MLP-ANN) was used (70% of cases for training, 30%, for validation, five times each). For all other separations, linear discriminant analysis (LDA) and leave-one-out cross-validation were applied. Histopathology served as the reference standard. MLP-ANN yielded an overall median area under the receiver-operating-characteristic curve (AUC) of 0.86 (0.77–0.92) for the separation of triple negative (TN) from other cancers. The separation of luminal A and TN cancers yielded an overall median AUC of 0.8 (0.75–0.83). Radiomics and AI from multiparametric MRI may aid in the non-invasive differentiation of TN and luminal A breast cancers from other subtypes."
2021,Breast MRI for Evaluation of Response to Neoadjuvant Therapy.,"Neoadjuvant therapy is increasingly being used to treat early-stage triple-negative and human epidermal growth factor 2-overexpressing breast cancers, as well as locally advanced and inflammatory breast cancers. The rationales for neoadjuvant therapy are to shrink tumor size and potentially decrease the extent of surgery, to serve as an in vivo test of response to therapy, and to reveal prognostic information for the patient. MRI is the most accurate modality to demonstrate response to therapy and to help ensure accurate presurgical planning. Changes in lesion diameter, volume, and enhancement are used to predict complete response, partial response, or nonresponse to therapy. However, residual disease may be overestimated or underestimated at MRI. Fibrosis, necrotic tumors, and residual benign masses may be causes of overestimation of residual disease. Nonmass lesions, invasive lobular carcinoma, hormone receptor-positive tumors, nonconcentric shrinkage patterns, the use of antiangiogenic therapy, and late-enhancing foci may be causes of underestimation of residual disease. In patients with known axillary lymph node metastasis, neoadjuvant therapy may be followed by targeted axillary dissection to avoid the potential morbidity associated with an axillary lymph node dissection. Diffusion-weighted imaging, radiomics, machine learning, and deep learning methods are under investigation to improve MRI accuracy in predicting treatment response.©RSNA, 2021."
2023,A bibliometric analysis of using machine learning and artificial intelligence in prostate cancer detection,"Prostate cancer stands as one of the most prevalent cancers globally among men, exhibiting substantial geographical variations in both incidence and mortality. While developed countries bear a higher incidence, developing countries grapple with elevated mortality rates. The heightened mortality in the latter is attributed to variations in practices that impede early diagnosis. In this context, the integration of artificial intelligence (AI) and machine learning (ML) has become increasingly common to improve the diagnostic accuracy of prostate cancer. This review delves into the existing literature to scrutinize the utilization of AI and ML in the diagnosis of prostate cancer. To compile relevant literature, comprehensive searches were conducted on research databases, including SCOPUS, Web of Science, and Google Scholar, to identify articles related to AI or ML (AI/ML) in the diagnosis and management of prostate cancer. Using a screening criterion, 293 reviewed research papers were identified. The two most consistent themes were predictive modeling and the application of AI/ML tools for cancer grading and radiomics. AI and ML enhance diagnostic accuracy by reducing inter-individual variation in Gleason&rsquo;s scoring and complimenting the interpretation of multiparametric magnetic resonance imaging (mpMRI). A few publications reported the use of AI/ML tools that combine histopathology with MRI signals. The literature surveyed indicates a compelling potential for AI and ML to improve diagnostic accuracy in prostate cancer. Emerging literature suggests the use of a combination of demographic features, clinical data, serological markers, pathological grading and radiological factors, and genomic data to propose an accurate, non-invasive diagnosis of clinically significant prostate cancer."
2022,Breast Tumor Classification in Digital Tomosynthesis Based on Deep Learning Radiomics,"Breast cancer is the most frequently diagnosed cancer in women globally. Early and accurate detection and classification of breast tumors are critical in improving treatment strategies and increasing the patient survival rate. Digital breast tomosynthesis (DBT) is an advanced form of mammography that aids better in the early detection and diagnosis of breast disease. This paper proposes a breast tumor classification method based on analyzing and evaluating the performance of various of the most innovative deep learning classification models in cooperation with a support vector machine (SVM) classifier for a DBT dataset. Specifically, we study the ability to use transfer learning from non-medical images to classify tumors in unseen DBT medical images. In addition, we utilize the fine-tuning technique to improve classification accuracy."
2022,A bibliometric analysis of use of Machine learning and Artificial intelligence in Prostate Cancer Detection,"Objectives: Prostate cancer is one of the most common cancers worldwide in men, with a huge geographical variation both in incidence and mortality. Whereas, the incidence is higher in developed countries, mortality is higher in developing countries. The reasons for high mortality in these countries include variation in practice leading to early diagnosis. Artificial Intelligence (AI) and Machine learning (ML) are increasingly being used to improve the diagnostic accuracy of prostate cancer. We interrogated the published literature to review the usage of AI and ML in the diagnosis of prostate cancer. Methods: Research databases such as SCOPUS, Web of Science (WoS), and Google Scholar were searched to identify articles related to AI/ML in the diagnosis and management of prostate cancer. Key-words included (“prostate” AND “cancer”), (“machine” AND (“learn” OR “learning”)) OR (“artificial” AND (“intelligence” OR “intelligent”)). Results Using a screening criterion, 293 reviewed research papers were identified. The two most consistent themes were predictive modeling and application of AI/ ML tools for cancer grading and radiomics. AI and ML enhance the diagnostic accuracy by reducing the inter-individual variation in Gleason’s scoring, and complimenting the interpretation of multiparametric magnetic resonance imaging (mpMRI). A few publications reported the use of AI/ML tools by combining histopathology and MRI signals. Conclusions: AI and ML can improve the diagnostic accuracy of prostate cancer. Literature is beginning to emerge suggesting to use a combination of demographic features, clinical data, serological markers, pathological grading and radiological factors, and genomic data, to propose accurate non-invasive diagnosis of clinically significant prostate cancer."
2021,Prostate Cancer Delineation in MRI Images Based on Deep Learning: Quantitative Comparison and Promising Perspective,"Prostate cancer is the most common malignant male tumor. Magnetic Resonance Imaging (MRI) plays a crucial role in the detection, diagnosis, and treatment of prostate cancer diseases. Computer-aided diagnosis systems can help doctors to analyze MRI images and detect prostate cancer earlier. One of the key stages of prostate cancer CAD systems is the automatic delineation of the prostate. Deep learning has recently demonstrated promising segmentation results with medical images. The purpose of this paper is to compare the state-of-the-art of deep learning-based approaches for prostate delineation in MRI images and discussing their limitations and strengths. Besides, we introduce a promising perspective for prostate tumor classification in MRI images. This perspective includes the use of the best segmentation model to detect the prostate tumors in MRI images. Then, we will employ the segmented images to extract the radiomics features that will be used to discriminate benign or malignant prostate tumors."
2020,Breast Cancer Mass Detection in DCE-MRI Using Deep-Learning Features Followed by Discrimination of Infiltrative vs In Situ Carcinoma through A Machine-learning Approach,"Breast cancer is the leading cause of cancer deaths worldwide in women. This aggressive tumour can be categorized into two main groups: in situ and infiltrative, with the latter being the most common malignant lesions. The current use of Magnetic Resonance Imaging (MRI) was shown to provide highest sensitivity in the detection and discrimination between benign vs. malignant lesions, when interpreted by expert radiologists. In this article, we present the prototype of a Computer-Aided Detection/Diagnosis (CAD) system that could provide valuable assistance to the radiologist for the discrimination between in situ and infiltrating tumours. The system consists of two main processing levels: 1) Localization of possibly tumoral regions of interest (ROIs) through an iterative procedure based on intensity values (ROI Hunter) followed by a deep-feature extraction and classification method for false-positive rejection; 2) Characterization of the selected ROIs and discrimination between in situ and invasive tumour, consisting of Radiomics feature extraction and classification through a machine-learning algorithm. The CAD system was developed and evaluated using a DCE-MRI image database, containing at least one confirmed mass per image, as diagnosed by an expert radiologist. When evaluating the accuracy of the ROI Hunter procedure with respect to the radiologist-drawn boundaries, sensitivity to mass detection was found to be 75%. The AUC of the ROC curve for discrimination between in situ and infiltrative tumors was 0.70."
2017,Integrated radiomic framework for breast cancer and tumor biology using advanced machine learning and multiparametric MRI,"Abstract: Radiomics deals with the high throughput extraction of quantitative textural information from radiological images that not visually perceivable by radiologists. However, the biological correlation between radiomic features and different tissues of interest has not been established. To that end, we present the radiomic feature mapping framework to generate radiomic MRI texture image representations called the radiomic feature maps (RFM) and correlate the RFMs with quantitative texture values, breast tissue biology using quantitative MRI and classify benign from malignant tumors. We tested our radiomic feature mapping framework on a retrospective cohort of 124 patients (26 benign and 98 malignant) who underwent multiparametric breast MR imaging at 3 T. The MRI parameters used were T1-weighted imaging, T2-weighted imaging, dynamic contrast enhanced MRI (DCE-MRI) and diffusion weighted imaging (DWI). The RFMs were computed by convolving MRI images with statistical filters based on first order statistics and gray level co-occurrence matrix features. Malignant lesions demonstrated significantly higher entropy on both post contrast DCE-MRI (Benign-DCE entropy: 5.72 ± 0.12, Malignant-DCE entropy: 6.29 ± 0.06,"
2023,Develop and validate a radiomics space-time model to predict the pathological complete response in patients undergoing neoadjuvant treatment of rectal cancer: an artificial intelligence model study based on machine learning,"Objective: In this study, we aimed to investigate the predictive efficacy of magnetic resonance imaging (MRI) radiomics features at different time points of neoadjuvant therapy for rectal cancer in patients with pathological complete response (pCR). Furthermore, we aimed to develop and validate a radiomics space–time model (RSTM) using machine learning for artificial intelligence interventions in predicting pCR in patients. Methods: Clinical and imaging data of 83 rectal cancer patients were retrospectively analyzed, and the patients were classified as pCR and non-pCR patients according to their postoperative pathological results. All patients received one MRI examination before and after neoadjuvant therapy to extract radiomics features, including pre-treatment, post-treatment, and delta features. Delta features were defined by the ratio of the difference between the pre- and the post-treatment features to the pre-treatment feature. After feature dimensionality reduction based on the above three feature types, the RSTM was constructed using machine learning methods, and its performance was evaluated using the area under the curve (AUC). Results: The AUC values of the individual basic models constructed by pre-treatment, post-treatment, and delta features were 0.771, 0.681, and 0.871, respectively. Their sensitivity values were 0.727, 0.864, and 0.909, respectively, and their specificity values were 0.803, 0.492, and 0.656, respectively. The AUC, sensitivity, and specificity values of the combined basic model constructed by combining pre-treatment, post-treatment, and delta features were 0.901, 0.909, and 0.803, respectively. The AUC, sensitivity, and specificity values of the RSTM constructed using the K-Nearest Neighbor (KNN) classifier on the basis of the combined basic model were 0.944, 0.871, and 0.983, respectively. The Delong test showed that the performance of RSTM was significantly different from that of pre-treatment, post-treatment, and delta models ( Conclusions: The RSTM constructed using the KNN classifier based on the combined features of before and after neoadjuvant therapy and delta features had the best predictive efficacy for pCR of neoadjuvant therapy. It may emerge as a new clinical tool to assist with individualized management of rectal cancer patients."
2020,Breast Cancer Mass Detection in DCE–MRI Using Deep-Learning Features Followed by Discrimination of Infiltrative vs. In Situ Carcinoma through a Machine-Learning Approach,"Breast cancer is the leading cause of cancer deaths worldwide in women. This aggressive tumor can be categorized into two main groups—in situ and infiltrative, with the latter being the most common malignant lesions. The current use of magnetic resonance imaging (MRI) was shown to provide the highest sensitivity in the detection and discrimination between benign vs. malignant lesions, when interpreted by expert radiologists. In this article, we present the prototype of a computer-aided detection/diagnosis (CAD) system that could provide valuable assistance to radiologists for discrimination between in situ and infiltrating tumors. The system consists of two main processing levels—(1) localization of possibly tumoral regions of interest (ROIs) through an iterative procedure based on intensity values (ROI Hunter), followed by a deep-feature extraction and classification method for false-positive rejection; and (2) characterization of the selected ROIs and discrimination between in situ and invasive tumor, consisting of Radiomics feature extraction and classification through a machine-learning algorithm. The CAD system was developed and evaluated using a DCE–MRI image database, containing at least one confirmed mass per image, as diagnosed by an expert radiologist. When evaluating the accuracy of the ROI Hunter procedure with respect to the radiologist-drawn boundaries, sensitivity to mass detection was found to be 75%. The AUC of the ROC curve for discrimination between in situ and infiltrative tumors was 0.70."
2022,Transformer-Based Radiomics for Predicting Breast Tumor Malignancy Score in Ultrasonography,"Breast cancer must be detected early to reduce the mortality rate. Ultrasound images can make it easier for the clinician to diagnose cases of dense breasts. This study presents a deep vision transformer-based approach for predicting breast cancer malignancy scores from ultrasound images. In particular, various state-of-the-art deep vision transformers such as BEiT, CaiT, Swin, XCiT, and Vis-Former are adapted and trained to extract robust radiomics to classify breast tumors in ultrasound images as benign or malignant. The best-performing model is used to predict the malignancy score of each input ultrasound image. Experimental results revealed that the proposed approach achieves promising results for the detection of malignant tumors of the breast on ultrasound images."
